     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
   1360800,         7,         0,    12.5,pymatching,f8ecba52dda88db9daabdd127860211d08cd00b46c29bfd9938d86cb6841c843,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":12,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
    311471,         1,         0,    2.78,pymatching,f8ecba52dda88db9daabdd127860211d08cd00b46c29bfd9938d86cb6841c843,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":12,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
   1020600,         8,         0,    12.6,pymatching,ae485819c3d20f00337c89bf0ec1e9da392cfec1d51426ebf82753b48a2abbab,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":16,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
    494586,         1,         0,    4.43,pymatching,f8ecba52dda88db9daabdd127860211d08cd00b46c29bfd9938d86cb6841c843,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":12,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
   1458000,        10,         0,    17.6,pymatching,ae485819c3d20f00337c89bf0ec1e9da392cfec1d51426ebf82753b48a2abbab,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":16,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
   2332800,        15,         0,    21.0,pymatching,f8ecba52dda88db9daabdd127860211d08cd00b46c29bfd9938d86cb6841c843,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":12,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
       600,         0,         0,   0.005,pymatching,269008c6e921b6e9dc0c38ef29c47a9b3f6347c9b88b78fe1eb9e084591fdb4e,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":4,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
      1800,         0,         0,   0.007,pymatching,269008c6e921b6e9dc0c38ef29c47a9b3f6347c9b88b78fe1eb9e084591fdb4e,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":4,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
      5400,         0,         0,   0.015,pymatching,269008c6e921b6e9dc0c38ef29c47a9b3f6347c9b88b78fe1eb9e084591fdb4e,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":4,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
     16200,         0,         0,   0.059,pymatching,269008c6e921b6e9dc0c38ef29c47a9b3f6347c9b88b78fe1eb9e084591fdb4e,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":4,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
     48600,         0,         0,   0.229,pymatching,269008c6e921b6e9dc0c38ef29c47a9b3f6347c9b88b78fe1eb9e084591fdb4e,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":4,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
   2332800,        13,         0,    21.3,pymatching,f8ecba52dda88db9daabdd127860211d08cd00b46c29bfd9938d86cb6841c843,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":12,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
    145800,         1,         0,   0.509,pymatching,269008c6e921b6e9dc0c38ef29c47a9b3f6347c9b88b78fe1eb9e084591fdb4e,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":4,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
    145800,         0,         0,   0.517,pymatching,269008c6e921b6e9dc0c38ef29c47a9b3f6347c9b88b78fe1eb9e084591fdb4e,"{""code_name"":""GaugeFloquetColourCode"",""d_x"":12,""d_z"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""h"":4,""logical_observable"":""memory_x"",""noise_model"":""phenomenological""}",
