     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
        64,         0,         0,   0.120,pymatching,a4d520396e4aaa790ba4e702a927e3682ba753fb6f81f25af0e8057eac5449c8,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
        65,         1,         0,   0.118,pymatching,6060cbc1963f5feab0a281f2fdc66cc444f41f1c7abee590a4c3669b26403897,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
       569,        46,         0,   0.169,pymatching,27a7204bc1f46476b9e57ca687b2906b0ca432b1954ce9cc5079e44c863274b2,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""stability_x"",""n_rounds"":57,""noise_model"":""SI1000"",""per"":0.0005}",
       310,         7,         0,   0.143,pymatching,6060cbc1963f5feab0a281f2fdc66cc444f41f1c7abee590a4c3669b26403897,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
        77,         6,         0,   0.105,pymatching,27a7204bc1f46476b9e57ca687b2906b0ca432b1954ce9cc5079e44c863274b2,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""stability_x"",""n_rounds"":57,""noise_model"":""SI1000"",""per"":0.0005}",
       100,         8,         0,   0.121,pymatching,bd4025b8e5e0bc960d33527da8af3c9d7a0b083ff14bc8549e68f242a51e7fa4,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""stability_z"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
       757,         8,         0,   0.218,pymatching,6060cbc1963f5feab0a281f2fdc66cc444f41f1c7abee590a4c3669b26403897,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
      1348,        22,         0,   0.351,pymatching,6060cbc1963f5feab0a281f2fdc66cc444f41f1c7abee590a4c3669b26403897,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
      1778,        33,         0,   0.440,pymatching,a4d520396e4aaa790ba4e702a927e3682ba753fb6f81f25af0e8057eac5449c8,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
        75,         2,         0,   0.129,pymatching,a4d520396e4aaa790ba4e702a927e3682ba753fb6f81f25af0e8057eac5449c8,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_x"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
        65,         3,         0,   0.113,pymatching,27a7204bc1f46476b9e57ca687b2906b0ca432b1954ce9cc5079e44c863274b2,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""stability_x"",""n_rounds"":57,""noise_model"":""SI1000"",""per"":0.0005}",
        10,         1,         0,   0.099,pymatching,6060cbc1963f5feab0a281f2fdc66cc444f41f1c7abee590a4c3669b26403897,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""memory_z"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
         6,         2,         0,   0.097,pymatching,27a7204bc1f46476b9e57ca687b2906b0ca432b1954ce9cc5079e44c863274b2,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""stability_x"",""n_rounds"":57,""noise_model"":""SI1000"",""per"":0.0005}",
       200,        18,         0,   0.146,pymatching,bd4025b8e5e0bc960d33527da8af3c9d7a0b083ff14bc8549e68f242a51e7fa4,"{""code_name"":""GaugeHoneycombCode"",""distance"":12,""gf_0"":2,""gf_1"":3,""gf_2"":2,""logical_observable"":""stability_z"",""n_rounds"":59,""noise_model"":""SI1000"",""per"":0.0005}",
