     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       100,         3,         0,   0.002,pymatching,b83fc3b76abcb26f6ed9e3b9d0b4a21d5e8b168356852d66631ce6f2d63b75e2,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
       200,         7,         0,   0.005,pymatching,b83fc3b76abcb26f6ed9e3b9d0b4a21d5e8b168356852d66631ce6f2d63b75e2,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
       600,        18,         0,   0.004,pymatching,b83fc3b76abcb26f6ed9e3b9d0b4a21d5e8b168356852d66631ce6f2d63b75e2,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
       600,        15,         0,   0.004,pymatching,b83fc3b76abcb26f6ed9e3b9d0b4a21d5e8b168356852d66631ce6f2d63b75e2,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
       695,        16,         0,   0.004,pymatching,b83fc3b76abcb26f6ed9e3b9d0b4a21d5e8b168356852d66631ce6f2d63b75e2,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
      1800,        48,         0,   0.013,pymatching,973f340ba1a93fce514d44a334db5a180c8760b83b8c3aa9d9b43d1a3ba4b72f,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_x"",""n_rounds"":25,""noise_model"":""EM3"",""per"":0.005}",
       309,         8,         0,   0.006,pymatching,973f340ba1a93fce514d44a334db5a180c8760b83b8c3aa9d9b43d1a3ba4b72f,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_x"",""n_rounds"":25,""noise_model"":""EM3"",""per"":0.005}",
       160,         6,         0,   0.003,pymatching,b83fc3b76abcb26f6ed9e3b9d0b4a21d5e8b168356852d66631ce6f2d63b75e2,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
       600,        13,         0,   0.008,pymatching,b83fc3b76abcb26f6ed9e3b9d0b4a21d5e8b168356852d66631ce6f2d63b75e2,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
       245,         7,         0,   0.003,pymatching,b83fc3b76abcb26f6ed9e3b9d0b4a21d5e8b168356852d66631ce6f2d63b75e2,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
        14,         0,         0,   0.002,pymatching,973f340ba1a93fce514d44a334db5a180c8760b83b8c3aa9d9b43d1a3ba4b72f,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_x"",""n_rounds"":25,""noise_model"":""EM3"",""per"":0.005}",
        61,         1,         0,   0.003,pymatching,973f340ba1a93fce514d44a334db5a180c8760b83b8c3aa9d9b43d1a3ba4b72f,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_x"",""n_rounds"":25,""noise_model"":""EM3"",""per"":0.005}",
       225,         5,         0,   0.006,pymatching,b83fc3b76abcb26f6ed9e3b9d0b4a21d5e8b168356852d66631ce6f2d63b75e2,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
       100,         2,         0,   0.012,pymatching,47c933a510236b1ca01d68039410c1167903420de0a3d8df73b1a4fe7e2aa250,"{""code_name"":""GaugeFloquetColourCode"",""distance"":8,""gf_0"":1,""gf_1"":1,""gf_2"":0,""logical_observable"":""memory_x"",""n_rounds"":32,""noise_model"":""EM3"",""per"":0.005}",
        85,         1,         0,   0.003,pymatching,b83fc3b76abcb26f6ed9e3b9d0b4a21d5e8b168356852d66631ce6f2d63b75e2,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_z"",""n_rounds"":28,""noise_model"":""EM3"",""per"":0.005}",
        14,         0,         0,   0.002,pymatching,973f340ba1a93fce514d44a334db5a180c8760b83b8c3aa9d9b43d1a3ba4b72f,"{""code_name"":""GaugeFloquetColourCode"",""distance"":4,""gf_0"":3,""gf_1"":3,""gf_2"":0,""logical_observable"":""stability_x"",""n_rounds"":25,""noise_model"":""EM3"",""per"":0.005}",
